timestamp,price,daily_change,moving_average_7,max_price,min_price,price_category
2024-09-12 19:12:29.083,58365.41895350855,0.012145065281377043,58027.36285201606,True,False,Very Low
2024-09-12 20:02:40.622,58386.380745154944,0.035914745447285235,58131.13796766875,True,False,Very Low
2024-09-12 21:24:12.837,57986.46518718724,-0.6849466482830247,58133.424470279286,False,False,Very Low
2024-09-12 22:21:57.845,58060.35003707302,0.12741740619517383,58152.43051978404,False,False,Very Low
2024-09-12 23:06:45.074,58134.82700804652,0.12827509811075277,58197.02215617889,False,False,Very Low
2024-09-13 00:07:52.836,58155.62113177616,0.03576878920918958,58206.77062268885,False,False,Very Low
2024-09-13 01:03:09.293,58013.497710735,-0.24438466699396866,58157.50868192592,False,False,Very Low
2024-09-13 02:02:37.579,58156.875844222704,0.24714616278200818,58127.7168091708,False,False,Very Low
2024-09-13 03:02:54.322,58045.75605813572,-0.1910690429531181,58079.05613959662,False,False,Very Low
2024-09-13 04:16:36.263,57932.6955649952,-0.19477822466000827,58071.37476499776,False,True,Very Low
2024-09-13 05:00:39.856,57888.70178505414,-0.07593946649988581,58046.85358613793,False,True,Very Low
2024-09-13 06:15:36.991,57852.2686668971,-0.06293649198131357,58006.48810883086,False,True,Very Low
2024-09-13 07:05:36.320,57852.42404220491,0.0002685725406958994,57963.17423889211,False,False,Very Low
2024-09-13 08:00:46.813,57999.53338912729,0.25428380808218964,57961.1793358053,False,False,Very Low
2024-09-13 09:00:18.119,57949.06426994313,-0.08701642277975097,57931.491968051065,False,False,Very Low
2024-09-13 10:04:23.662,58089.113778767205,0.24167691159202587,57937.68592814128,True,False,Very Low
2024-09-13 11:23:11.893,58218.48942630179,0.22271926548460552,57978.51362261366,True,False,Very Low
2024-09-13 12:12:29.025,57819.30771897093,-0.6856613960006364,57968.60018460177,False,True,Very Low
2024-09-13 13:06:15.950,57926.46028718632,0.18532316010457794,57979.198987500225,False,False,Very Low
2024-09-13 14:01:34.046,58054.03118432944,0.22022905682594907,58008.00000780373,False,False,Very Low
2024-09-13 15:10:27.063,58449.93476529068,0.6819570887406368,58072.34306154136,True,False,Very Low
2024-09-13 16:19:12.119,59593.36696907746,1.9562591615855496,58307.24344713198,True,False,Low
2024-09-13 17:27:57.190,59634.58338002218,0.06916274921351384,58528.02481873983,True,False,Low
2024-09-13 18:03:45.831,59600.17719945084,-0.05769501289559775,58725.40878633255,False,False,Low
2024-09-13 19:14:42.363,59805.60489728142,0.3446763205805947,59009.16552609119,True,False,Low
2024-09-13 20:11:47.201,59675.75547078083,-0.21711915918851687,59259.064838033264,False,False,Low
2024-09-13 21:06:14.778,59886.54177927379,0.353219338121602,59520.852065882464,True,False,Low
2024-09-13 22:07:52.592,60431.28098885077,0.9096187447001691,59803.90152639104,True,False,Low
2024-09-13 23:18:54.265,60414.28977610074,-0.028116585437210073,59921.17621310865,False,False,Low
2024-09-14 00:00:37.743,60620.62747295754,0.3415379004230612,60062.039654956556,True,False,Medium
2024-09-14 01:19:01.865,60590.86543654763,-0.049095559796341615,60203.56654597039,False,False,Medium
2024-09-14 02:21:42.164,60480.46260923191,-0.182210348903733,60299.97479053475,False,False,Medium
2024-09-14 03:21:54.918,60419.12908298475,-0.10141047803062797,60406.17102084959,False,False,Low
2024-09-14 04:13:15.135,60334.79678724805,-0.13957880064916495,60470.2074505602,False,True,Low
2024-09-14 05:17:54.678,60240.27351996618,-0.15666459873094896,60442.92066929097,False,True,Low
2024-09-14 06:13:39.026,60001.15051060231,-0.39694874440536765,60383.90077421977,False,True,Low
2024-09-14 07:06:02.185,60026.432790818886,0.04213632572280801,60299.015819628534,False,False,Low
2024-09-14 08:26:12.408,60070.48557496104,0.07338897564623803,60224.675839401876,False,False,Low
2024-09-14 09:25:36.898,59968.41696998458,-0.16991473266699808,60151.52646236655,False,True,Low
2024-09-14 10:07:25.118,60014.00828587379,0.07602554509988924,60093.652062779256,False,False,Low
2024-09-14 11:06:12.821,59819.902506818566,-0.3234341191320045,60020.09573700362,False,True,Low
2024-09-14 12:17:58.030,59794.75427824437,-0.04203990230731147,59956.45013104337,False,True,Low
2024-09-14 13:06:14.982,59776.159657963886,-0.031097410642344503,59924.30858066644,False,True,Low
2024-09-14 14:10:51.966,59793.05620420053,0.028266362933537792,59890.9690682924,False,False,Low
2024-09-14 15:15:19.915,59966.60767673061,0.29025355709761946,59876.12936854519,False,False,Low
2024-09-14 16:03:01.239,59890.30652647748,-0.12723939740673096,59864.97073375846,False,False,Low
2024-09-14 17:14:23.409,59910.77636141386,0.03417887822518839,59850.223315978474,False,False,Low
2024-09-14 18:09:08.526,59841.35086761201,-0.11588147912328095,59853.28736752039,False,False,Low
2024-09-14 19:17:49.291,59780.44873391363,-0.10177265856365914,59851.24371833028,False,False,Low
2024-09-14 20:04:00.302,59823.33175552341,0.07173419155928062,59857.98258941022,False,False,Low
2024-09-14 21:15:29.737,59975.26978669294,0.2539778823928529,59884.013101194854,True,False,Low
2024-09-14 22:03:18.412,60064.75264543763,0.14919959353738577,59898.03381101014,True,False,Low
2024-09-14 23:14:59.906,60064.43213457202,-0.0005336088995555599,59922.90889788078,False,False,Low
2024-09-15 00:01:49.855,60013.882041044,-0.0841597793095894,59937.638280685096,False,False,Low
2024-09-15 01:13:27.988,60126.50434134393,0.18766041534006295,59978.37449121822,True,False,Low
2024-09-15 02:18:37.761,60169.79899717741,0.07200594198473187,60033.995957398765,True,False,Low
2024-09-15 03:13:53.203,60220.14355588191,0.08367081084459382,60090.68335744998,True,False,Low
2024-09-15 04:14:56.688,60209.40011532449,-0.017840277227909596,60124.13054725448,False,False,Low
2024-09-15 05:17:14.781,60174.84818135901,-0.0573862783872614,60139.85848095753,False,False,Low
2024-09-15 06:22:20.532,60152.17916196703,-0.037671917881132444,60152.393770585404,False,False,Low
2024-09-15 07:22:56.679,60152.50056428418,0.0005343153342440843,60172.19641676256,False,False,Low
2024-09-15 08:01:59.601,60204.4991581917,0.08644460898503681,60183.3385334551,False,False,Low
2024-09-15 09:18:37.629,60070.69970813725,-0.22224161304437162,60169.18149216365,False,True,Low
2024-09-15 10:23:41.125,59980.01117210122,-0.15096966820205004,60134.87686590927,False,True,Low
2024-09-15 11:01:14.828,59997.74830401535,0.029571738263323155,60104.6408928651,False,False,Low
2024-09-15 12:16:15.480,59972.170926690655,-0.042630562058920685,60075.68699934106,False,True,Low
